LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
7.4707304,44.3950416,45,VIA DIVISIONE CUNEENSE,,SAN ROCCO,,,,092A4044-2FFE-2A08-E054-0003BA0F36E6,42a2f2adc19a3717
8.2116827,44.9119727,16,VIA FELICE PLATONE,,ASTI,,,,092A407B-ED5E-2A08-E054-0003BA0F36E6,fcf4e4120d7bbdba
8.3640676,44.6281537,49,VIA CAMPO SPORTIVO,,PONTI,,,,092A4094-6014-2A08-E054-0003BA0F36E6,aab85d01cdb11bc5
7.6639181,44.6538151,35,STRADA RAVIAGNA,,SAVIGLIANO,,,,092A4056-7759-2A08-E054-0003BA0F36E6,b3f79f88752fdf62
7.651475,44.6514183,8,STRADA SAN GIACOMO,,SAVIGLIANO,,,,092A4056-7664-2A08-E054-0003BA0F36E6,c56a788fd9afccc3
7.6552538,44.6456202,8,VIA LUIGI MIRETTI,,SAVIGLIANO,,,,092A4056-6B79-2A08-E054-0003BA0F36E6,9ff7c90889c89a2b
8.5253963,44.7011107,21,VIA ALESSANDRIA,,STREVI,,,,092A4093-CD7F-2A08-E054-0003BA0F36E6,e0f7e24dce8854e4
8.5221116,44.6959431,15,VIA OSVALDO CALDANO,,STREVI,,,,092A4092-C803-2A08-E054-0003BA0F36E6,6911521b3c8ed8c8
7.8239241,45.0090277,9,VIA GUALDERIA,,CHIERI,,,,092A4056-4E3C-2A08-E054-0003BA0F36E6,96bc1bafb5db90a7
7.475288,44.3972182,41,VIA DON GIOVANNI BATTISTA ASTRE,,SAN ROCCO,,,,092A4044-2E7D-2A08-E054-0003BA0F36E6,881a49a4c1b09707
8.7975892,44.7609954,15,VIA DANTE ALIGHIERI,,NOVI LIGURE,,,,092A4084-D56D-2A08-E054-0003BA0F36E6,24fb1b73d27260bb
8.7915802,44.7601429,1,VIA EDILIO RAGGIO,,NOVI LIGURE,,,,092A4084-E076-2A08-E054-0003BA0F36E6,20d5d1bbb3acc3e7
8.7833285,44.7666947,47,VIA GIOVANNI AMENDOLA,,NOVI LIGURE,,,,092A4084-3856-2A08-E054-0003BA0F36E6,611197dffd0f2d38
8.7885417,44.7675102,60,VIALE della RIMEMBRANZA,,NOVI LIGURE,,,,092A4084-4F9E-2A08-E054-0003BA0F36E6,4e95500d61bc333e
8.7955889,44.7669288,9,VIA MONTELLO,,NOVI LIGURE,,,,092A4084-586D-2A08-E054-0003BA0F36E6,a428de63d0a2f912
8.076017,45.3675404,2,PIAZZA GIOVANNI CROSIO,,ALICE CASTELLO,,,,092A407C-E53D-2A08-E054-0003BA0F36E6,129537458d428944
7.9003986,44.7450106,4,PIAZZA TORINO,,SOMMARIVA PERNO,,,,092A4047-E57C-2A08-E054-0003BA0F36E6,a51f24443898cc15
7.8187578,45.3808767,1,VIA ROLLINO,,VIALFRE',,,,1CB594DA-A510-2700-E054-0003BA0F36E6,fa8a10b2e89190a3
8.1232127,45.3090253,3,CORSO ITALIA,,BIANZE',,,,092A4048-2631-2A08-E054-0003BA0F36E6,086fcf61eb03e8b3
8.12299,45.3085015,26,VIA GUGLIELMO MARCONI,,BIANZE',,,,092A4048-265E-2A08-E054-0003BA0F36E6,ef167effbc25a117
8.1197538,45.3044574,10,VIA GIACOMO PUCCINI,,BIANZE',,,,092A4048-1EED-2A08-E054-0003BA0F36E6,e8566b6b6f8045fb
8.7895736,44.7602202,74,VIA CAMILLO BENSO CAVOUR,,NOVI LIGURE,,,,092A4089-6D3F-2A08-E054-0003BA0F36E6,6a4728f589b2215e
8.7916518,44.7666832,71,VIALE della RIMEMBRANZA,,NOVI LIGURE,,,,092A4089-6E0C-2A08-E054-0003BA0F36E6,982e9777ec08b06a
8.8057348,44.7655827,7,VIA MONTE SANTO,,NOVI LIGURE,,,,092A4089-719F-2A08-E054-0003BA0F36E6,c533bf2cb76d0784
7.5279214,44.9139957,32,CASCINA OLLERA,,NONE,,,,20568480-FEFD-3087-E054-0003BA0F36E6,ce7fa1da9443d139
7.6607934,45.3327449,18,VIA delle NOCETTE,,BUSANO,,,,092A404E-1415-2A08-E054-0003BA0F36E6,710b9eba155b09ce
8.6387827,44.6472499,58,VIA COLOMBO GAJONE,,OVADA,,,,092A4095-AC1C-2A08-E054-0003BA0F36E6,14c28ea1567b115e
7.3779745,44.8423507,9,REGIONE TRABUCCHI,,GARZIGLIANA,,,,092A404C-EB71-2A08-E054-0003BA0F36E6,8ebd6b9b83517de6
8.4683913,44.6752522,31,VIA GIUSEPPE MAZZINI,,ACQUI TERME,,,,092A4095-93AD-2A08-E054-0003BA0F36E6,0e9ba99814d60dfa
7.5342737,44.9350116,29,VIA BENEDETTO CROCE,,NONE,,,,092A404C-E95F-2A08-E054-0003BA0F36E6,156109f5ffc2214b
8.7897068,44.7750922,118,VIA GIUSEPPE MAZZINI,,NOVI LIGURE,,,,092A4086-1B58-2A08-E054-0003BA0F36E6,04260579107f3b11
8.8047162,44.7631548,10,VIA ALDO MASSIGLIA,,NOVI LIGURE,,,,092A4086-1EC8-2A08-E054-0003BA0F36E6,143589821e1661e0
8.7930828,44.7717045,14 E,VIA GALILEO GALILEI,,NOVI LIGURE,,,,092A4086-8255-2A08-E054-0003BA0F36E6,b8443962fac4db4f
7.6829078,44.9990129,5,VIA CRISTOFORO COLOMBO,,MONCALIERI,,,,092A4086-05F0-2A08-E054-0003BA0F36E6,623649e3730b4517
8.3008946,45.7034207,108,VIA ANGELO OTTONE,,BORGOSESIA,,,,092A4086-7D23-2A08-E054-0003BA0F36E6,da172ed72f4de9f5
7.3205517,45.3663327,1,VIA BUSSONI,,CHIALAMBERTO,,,,092A404E-1064-2A08-E054-0003BA0F36E6,c7f7e061b8cf1082
8.0479853,45.3520483,10,VIA CIRCONVALLAZIONE,,BORGO D'ALE,,,,092A407D-383F-2A08-E054-0003BA0F36E6,1433893e3c72f88b
8.0500934,45.3463455,106,VIA GIACOMO MATTEOTTI,,BORGO D'ALE,,,,092A407D-38EE-2A08-E054-0003BA0F36E6,b4b4ec12f46a0bf9
8.7935428,44.7639589,7,VIA MONTE GRAPPA,,NOVI LIGURE,,,,092A4086-875A-2A08-E054-0003BA0F36E6,998b191eb5a60e42
7.6408014,44.9987085,2,VIA del PASCOLO,,NICHELINO,,,,092A404E-157D-2A08-E054-0003BA0F36E6,93331a72247d4c7d
8.0186067,45.3077197,7,VIA PERINOTTI,,CIGLIANO,,,,092A4098-81BC-2A08-E054-0003BA0F36E6,ea02c35836161c5b
8.0200721,45.305869,80,VIA PASTORIS,,CIGLIANO,,,,092A4098-8306-2A08-E054-0003BA0F36E6,0db9be884dbc24e8
7.8323178,45.0013317,14,STRADA TETTI FASANO,,CHIERI,,,,1B0EB36E-43C1-3765-E054-0003BA0F36E6,9bea83719cb25903
7.6847635,45.1932522,55,VIA LAVORESCO,,CASELLE TORINESE,,,,092A404A-FAC8-2A08-E054-0003BA0F36E6,3fea8d89ddeaeb9c
7.8571193,45.4471655,51,VIA CIRCONVALLAZIONE,,VIA CIRCONVALLAZIONE,,,,092A407B-1A32-2A08-E054-0003BA0F36E6,3d5342dc025d6d63
7.4753407,45.0167203,12,VIA VOLVERA,,BRUINO,,,,092A404D-155B-2A08-E054-0003BA0F36E6,6efa26d6e08b323d
8.8966065,44.7086128,43,VIA GIOVANNI PASCOLI,,VIGNOLE BORBERA,,,,092A409E-E5E3-2A08-E054-0003BA0F36E6,07ae7b5a57e301db
8.6482954,44.6401676,29,PIAZZA GIUSEPPE GARIBALDI,,OVADA,,,,092A4096-DC77-2A08-E054-0003BA0F36E6,a807fb0319742668
8.5470766,44.742272,48,VIA CAVALCHINI,,CASTELNUOVO BORMIDA,,,,092A4097-4A27-2A08-E054-0003BA0F36E6,52933fb8c5ababbf
7.3733074,44.9520016,12,VIA PARROCCHIA,,TAVERNETTE,,,,092A404D-43BE-2A08-E054-0003BA0F36E6,6982f93c78776c9c
8.2405395,44.719944,13,LOCALITA' VOGLIERE,,SANTO STEFANO BELBO,,,,092A4046-D4BB-2A08-E054-0003BA0F36E6,b3a3509bc8bb887e
7.2023621,44.9619057,1,BORGATA BARAL,,PEROSA ARGENTINA,,,,092A404C-F206-2A08-E054-0003BA0F36E6,abf8f45b3ce7b9aa
7.6415329,45.2882572,1,BORGATA FANDAGLIA,,BARBANIA,,,,092A404C-1066-2A08-E054-0003BA0F36E6,b5010327c0818b4f
7.5435382,45.2597343,12,VIA DON BOSCO,,CENTRO,,,,092A404D-9AD5-2A08-E054-0003BA0F36E6,508be408defe5511
7.7584563,45.0055756,74,STRADA VALLE SAUGLIO,,PECETTO TORINESE,,,,092A404D-7E56-2A08-E054-0003BA0F36E6,9fa17f09f39b4a06
7.7589522,45.0203441,19,STRADA TETTI CANAPE,,PECETTO TORINESE,,,,092A404D-56D8-2A08-E054-0003BA0F36E6,73c56b0d1e25d063
7.5935156,45.4213601,14,VIA GUGLIELMO MARCONI,,PONT-CANAVESE,,,,092A404D-1F6A-2A08-E054-0003BA0F36E6,4b8574a3680d2f0a
7.3723131,44.9783092,5,STRADA RUATA BRUNA,,BORGATA RUATA BRUNA,,,,2193F5B3-8C7C-14DD-E054-0003BA0F36E6,2c5e138d5d861d58
7.4575117,44.4013458,23,VIA PELLEGRINO,,SAN ROCCO,,,,092A4044-3850-2A08-E054-0003BA0F36E6,ae629c2adcde70b9
7.0505897,45.0363005,53,VIA NAZIONALE,,FENESTRELLE,,,,092A404D-F732-2A08-E054-0003BA0F36E6,7c2d928461d3ee05
7.5249488,45.0954404,2,VIA ALESSANDRO CRUTO,,VECCHIO,,,,092A404D-E503-2A08-E054-0003BA0F36E6,9404eccb337c5568
7.3271637,44.8798991,2,VIA DOTTOR MARIO RISSO,,PINEROLO,,,,092A404D-DF27-2A08-E054-0003BA0F36E6,e39d82191aca616a
7.3266153,44.8872278,2,VIA JACOBINO LONGO,,PINEROLO,,,,092A404D-DE41-2A08-E054-0003BA0F36E6,ec157e5cd2452a69
7.7837937,44.9678645,13,VIA GIUSEPPE BEVILACQUA,,CAMBIANO,,,,092A404D-D9E1-2A08-E054-0003BA0F36E6,c100ba2dfcb533d7
7.7723669,45.2307921,47,VIA LEONARDO DA VINCI,,SAN BENIGNO CANAVESE,,,,1FF24A6A-94CC-5964-E054-0003BA0F36E6,4ae6068ea4102d40
6.8198492,44.932309,78,FRAZIONE BOUSSON,,CESANA TORINESE,,,,092A404D-D74D-2A08-E054-0003BA0F36E6,dcef9f18b8d367bb
7.8564605,45.5100682,2,VIA BAIO DORA,,BORGOFRANCO D'IVREA,,,,092A404D-CEF6-2A08-E054-0003BA0F36E6,16dbeebbdf96e94b
7.7787121,44.9736751,10,VIA GUGLIELMO BORGARELLI,,CAMBIANO,,,,092A404D-A89A-2A08-E054-0003BA0F36E6,a3b9f463b42355cd
7.9557921,45.117742,7,STRADA GIANGRANDA,,CASE SPARSE,,,,092A404D-A9D5-2A08-E054-0003BA0F36E6,b22bbf48f7b6d20a
7.5684708,45.0647761,38,VIA DON MARIO CAUSTICO,,GRUGLIASCO,,,,092A404D-A67E-2A08-E054-0003BA0F36E6,2b69a006ca007882
7.5263836,45.0898418,22,VIA PIETRE,,TALLE,,,,092A404D-A1B0-2A08-E054-0003BA0F36E6,16996d21136fd383
7.056919,45.124194,14,VIA CANTALUPO,,MEANA DI SUSA,,,,092A404D-9DEB-2A08-E054-0003BA0F36E6,d1936c6dfcae2012
8.0548147,45.147194,273,VIA CRISTOFORO COLOMBO,,CAVAGNOLO,,,,092A404D-8ED2-2A08-E054-0003BA0F36E6,d083b893519b492e
8.0524714,45.1551545,9,VIA ALESSANDRO MANZONI,,CAVAGNOLO,,,,092A404D-7807-2A08-E054-0003BA0F36E6,058967509f050b81
7.3729343,44.7957692,52,VIA ANTICA di PINEROLO,,CAVOUR,,,,092A404D-6632-2A08-E054-0003BA0F36E6,cd02d87a5322bcc0
7.5776904,45.070756,3,VIA NAZARIO SAURO,,COLLEGNO,,,,092A404D-92AB-2A08-E054-0003BA0F36E6,88b2a8a46d6a9bba
7.8099117,45.0098547,16,VIA del VALLO,,CHIERI,,,,092A4094-4B1A-2A08-E054-0003BA0F36E6,b8a24efcdb0fb4f7
7.5961426,45.0286712,4,VIA GIACOMO PUCCINI,,BEINASCO,,,,092A4089-778F-2A08-E054-0003BA0F36E6,9f309c5e988c263f
8.6615226,44.6246242,2,VIA SAN COLOMBANO,,BELFORTE MONFERRATO,,,,092A409C-27C2-2A08-E054-0003BA0F36E6,1bafc33e8b9d959f
7.489223,45.2083137,41,VIA ROMA,,VARISELLA,,,,1AE62A2C-C331-265C-E054-0003BA0F36E6,8574e2aaa3094ec5
8.3890168,45.4957376,6,PIAZZA SANTA MARIA,,ARBORIO,,,,092A4093-58CC-2A08-E054-0003BA0F36E6,4390c33e417a3113
7.2989744,45.0514157,17,VIA DE FERNEX,,COAZZE,,,,092A4055-B4F9-2A08-E054-0003BA0F36E6,f7b2beacf38ec35b
7.6593371,44.6550308,11,VIA BARBERIS E CHIAROFONTE,,SAVIGLIANO,,,,092A4056-7BA5-2A08-E054-0003BA0F36E6,f26427936b2492a6
7.6694931,44.6488299,9,VIA dell' ARTIGIANATO,,SAVIGLIANO,,,,092A4056-7C22-2A08-E054-0003BA0F36E6,9346694f8979e3c7
7.6584256,44.6562714,23,VIA del PASCOLO,,SAVIGLIANO,,,,092A4056-77D1-2A08-E054-0003BA0F36E6,809b00655af511b9
7.655081,44.6481839,51,PIAZZA del POPOLO,,SAVIGLIANO,,,,092A4056-6CE1-2A08-E054-0003BA0F36E6,500c559dc82358d0
8.2766147,44.9367125,237 A,FRAZIONE CASTIGLIONE,,ASTI,,,,092A4056-EE05-2A08-E054-0003BA0F36E6,1bc014f8f856d2b6
8.8413901,44.7872478,10,STRADA di BUSSETO,,NOVI LIGURE,,,,092A4089-716D-2A08-E054-0003BA0F36E6,4363db1b01635968
7.1137127,45.1182557,129,VIA GILLO,,MATTIE,,,,092A404C-698A-2A08-E054-0003BA0F36E6,466afcde8e732f2f
7.3694678,44.9253773,2,VIA TORINO,,FROSSASCO,,,,092A404C-0E04-2A08-E054-0003BA0F36E6,1583cd1f1ac45bab
7.7420001,45.1900624,31,VIA ROVEGLIA RUFFINI,,LEINI',,,,092A4081-74F9-2A08-E054-0003BA0F36E6,d4431bbe95caf042
7.7324068,45.3508224,13,VIA FAULENTA,,OZEGNA,,,,092A404A-D36D-2A08-E054-0003BA0F36E6,3e98bae63389f37a
7.5933486,45.3710001,3,FRAZIONE LOMBARNERO,,CANISCHIO,,,,092A404D-8586-2A08-E054-0003BA0F36E6,a7c878719ee047b1
7.7095209,45.1846951,33,VIA CASELLE VECCHIA,,LEINI',,,,092A4081-6FEF-2A08-E054-0003BA0F36E6,0ed74df08a4c59c0
8.6086539,44.634196,38,VIA BELLETTI,,CREMOLINO,,,,092A4099-681B-2A08-E054-0003BA0F36E6,b55e201c4aea13ee
7.3134689,44.7607788,34,PIAZZA SAN PIETRO,,BAGNOLO PIEMONTE,,,,092A4049-DBE8-2A08-E054-0003BA0F36E6,961e02b7e43ba82b
8.7994183,44.7586895,17 A,VIA LODOLINO,,NOVI LIGURE,,,,092A408B-2CAB-2A08-E054-0003BA0F36E6,4976725d59dbf052
6.7058233,45.0752526,37,VIA MONTENERO,,BARDONECCHIA,,,,092A409F-1130-2A08-E054-0003BA0F36E6,3db693829c0050b2
6.6816946,45.0597636,203,SP MELEZET,,BARDONECCHIA,,,,092A409F-113A-2A08-E054-0003BA0F36E6,3d2ed34a4bd8848a
7.8541738,45.4354973,6,PIAZZA MUNICIPIO,,PAVONE CANAVESE,,,,092A407D-032E-2A08-E054-0003BA0F36E6,8d178a6110fe5b80
7.2405128,45.1242725,2,FRAZIONE CHIANTUSELLO,,BORGONE SUSA,,,,092A404A-F96F-2A08-E054-0003BA0F36E6,a4aaf0b2c1f671f5
7.3654166,44.9342764,2,STRADA ANTICA di PINEROLO,,FROSSASCO,,,,092A404A-F988-2A08-E054-0003BA0F36E6,eb4886ce8b640ed4
8.0757244,45.367448,51,VIA ITALIA,,ALICE CASTELLO,,,,092A407C-E556-2A08-E054-0003BA0F36E6,fc98d8639638317e
7.9110373,44.3438118,50,VIA DON LUIGI GASCO,,ROATTA,,,,092A4047-E676-2A08-E054-0003BA0F36E6,aa8984903a99f131
7.6536208,44.9967224,6,VIA GENERALE GIUSEPPE PEROTTI,,NICHELINO,,,,CE98E548-77DE-229F-E044-0003BA0F36E6,70ca56e53cd468c9
6.7928514,44.9524273,5,VIA FRANCESCO CHAREUN,,CESANA TORINESE,,,,092A404A-B865-2A08-E054-0003BA0F36E6,27864b5f077f125b
7.6035092,45.2286989,16,VIA TORINO,,CIRIE',,,,C16A5F18-48EC-6EC1-E044-0003BA0F36E6,48368086f3879fed
8.113586,45.1983536,1,STRADA LIGNOLA,,LIGNOLA,,,,092A4048-3874-2A08-E054-0003BA0F36E6,70c1ee8a3dde7076
7.593542,44.9568262,38,VIA PINEROLO,,CANDIOLO,,,,092A404B-8998-2A08-E054-0003BA0F36E6,5c741717c1418d6d
8.4308777,44.6742342,84,VIA STAZIONE,,TERZO,,,,092A4097-9658-2A08-E054-0003BA0F36E6,7644ff09f96f2195
8.4200094,44.5919102,38,PIAZZA UMBERTO TERRACINI,,CARTOSIO,,,,092A4097-476B-2A08-E054-0003BA0F36E6,30c5598aa3a9b47e
8.0114031,44.6889686,17,VIA dell' ACQUEDOTTO,,ALBA,,,,092A4082-27EB-2A08-E054-0003BA0F36E6,1fb0ae40d2266574
8.0053836,44.7096038,109,CORSO BRA,,MUSSOTTO,,,,092A4082-42A3-2A08-E054-0003BA0F36E6,315249547663780a
7.9010687,45.497837,1,VIA PORTA NONA,,CHIAVERANO,,,,092A404C-0062-2A08-E054-0003BA0F36E6,b6cf25fe69a69d44
7.8455728,44.9179325,6,VIA TRIESTE,,POIRINO,,,,092A404B-FD1F-2A08-E054-0003BA0F36E6,83df5735d5d9accf
7.60225,45.4177723,1,LOCALITA' OLTREORCO,,PONT-CANAVESE,,,,092A404B-F383-2A08-E054-0003BA0F36E6,aedc13e827a6fdd5
7.8968115,45.1900651,19,VIA MEZZANO,,CHIVASSO,,,,092A404B-EA64-2A08-E054-0003BA0F36E6,21216ae95f635601
8.5295096,44.7532964,11,STRADA MOGLIA,,CASSINE,,,,F95D137D-B120-2F81-E044-0003BA0F36E6,8511b82e40fbce85
8.5309508,44.7526001,26,STRADA MOGLIA,,CASSINE,,,,F95D137D-B15C-2F81-E044-0003BA0F36E6,4eb6c19d0f59a577
7.066088,45.1188811,16,VIA DURANTE,,MEANA DI SUSA,,,,092A404C-50FD-2A08-E054-0003BA0F36E6,0f410e0514f1402a
7.6135948,45.4390996,24,BORGATA CHIAPINETTO,,FRASSINETTO,,,,092A404C-1011-2A08-E054-0003BA0F36E6,ab2ed59fe5e53c55
7.3371698,45.3647397,5,VIA CASA BIANCA,,CHIALAMBERTO,,,,092A404C-11A1-2A08-E054-0003BA0F36E6,30c5c1ca50956060
7.5747879,45.0699951,76,VIA SAN ROCCO,,GRUGLIASCO,,,,092A404C-0CBF-2A08-E054-0003BA0F36E6,52761f52419a6f26
7.5178838,45.1807392,9,VIA LUIGI MUSSATTI,,LA CASSA,,,,092A404B-EFEB-2A08-E054-0003BA0F36E6,c50100c176f9bb2d
7.3071474,45.1189202,1,VIA REGALDI,,CONDOVE,,,,092A404B-F040-2A08-E054-0003BA0F36E6,51d142bf4271bfca
6.8047222,45.0439132,138,VIA SAN SISTO,,SAVOULX,,,,092A404B-C697-2A08-E054-0003BA0F36E6,bdea9c5f03c21aa8
7.7147403,45.1747711,4,VIA VITTORIO ALFIERI,,LEINI',,,,092A409A-BC6B-2A08-E054-0003BA0F36E6,5b72f7d84589e4cd
7.8551539,45.4368574,1,VIA SAN GRATO,,PAVONE CANAVESE,,,,19B72DF4-C2CB-01C6-E054-0003BA0F36E6,594cde99835ab41c
7.8198164,44.3955094,8,VIA PIETRO DELVECCHIO,,MONDOVI',,,,245650D8-6F0E-6915-E054-0003BA0F36E6,77b0a8586b9f5146
7.8074677,45.0523496,81,STRADA PINO TORINESE,,BALDISSERO TORINESE,,,,092A404C-E315-2A08-E054-0003BA0F36E6,a87c71e91d97d798
7.8200649,44.3843755,2 /4,VIA SEBASTIANO ODERDA,,MONDOVI',,,,245650D8-7071-6915-E054-0003BA0F36E6,2e8164afe35e5bbf
7.1508907,44.9834266,2,BORGATA SERRE,,MEANO,,,,092A404D-7A96-2A08-E054-0003BA0F36E6,7c087885ba9fbbb9
7.8326266,45.0673456,4,VIA BALDISSERO,,PAVAROLO,,,,092A404D-883D-2A08-E054-0003BA0F36E6,75496e302b23d088
7.3278797,44.7894649,1,VIA SAN BARTOLOMEO,,SAN BARTOLOMEO,,,,092A404C-FCBF-2A08-E054-0003BA0F36E6,c24821932d4e15be
7.2894341,44.7944137,41,VIA BAGNOLO,,BIBIANA,,,,092A404D-03C2-2A08-E054-0003BA0F36E6,fbe050bf234ef238
7.4855424,44.4118716,25,VIA GRAFFINO,,SAN ROCCO,,,,092A4044-3233-2A08-E054-0003BA0F36E6,741f2a08fac793f0
7.4405168,44.3782838,35,VIA SAN GIACOMO,,BERNEZZO,,,,092A4044-32AB-2A08-E054-0003BA0F36E6,947a0ccb4c5bafeb
7.6334945,45.335887,15,BORGATA MANTELLO,,RIVARA,,,,19D27211-D562-014C-E054-0003BA0F36E6,01a3031936b0d1e1
7.626025,45.3346047,1 4,VIA ROMA,,RIVARA,,,,19D27211-D5EE-014C-E054-0003BA0F36E6,8501d97f87055efa
7.326537,44.8042358,1,VIA FIRMINO RICCA,,CAMPIGLIONE-FENILE,,,,092A404D-05B1-2A08-E054-0003BA0F36E6,fa60b575f048555b
6.8331323,45.0270374,10,VIA SAUZE D'OULX,,OULX,,,,092A404D-0F52-2A08-E054-0003BA0F36E6,789744f195d6b2d3
7.4685257,44.9980492,2,VIA SANGANO,,PIOSSASCO,,,,092A404D-0B8D-2A08-E054-0003BA0F36E6,c1763f4b95bf6390
7.5419286,44.7604724,4,VIA BRA,,MORETTA,,,,092A4049-D922-2A08-E054-0003BA0F36E6,304fd0662980cd4e
7.0147467,45.1902926,79,VIA MAESTRA,,NOVALESA,,,,092A404B-C372-2A08-E054-0003BA0F36E6,d45323eb65210c13
7.054619,44.9592542,1,BORGATA REYNAUD,,MASSELLO,,,,092A404B-C426-2A08-E054-0003BA0F36E6,3f5f9228320d4c97
6.7886,44.9303936,9,LOCALITA' SAGNALONGA,,CESANA TORINESE,,,,092A404B-BE36-2A08-E054-0003BA0F36E6,33de76c6482ad10b
7.3941789,45.11853,2,VICOLO CIANDELLERA,,ALMESE,,,,E257D61D-F97D-145B-E044-0003BA0F36E6,72c2f34979d78486
7.8300612,45.129256,8,VIA QUARONE,,GASSINO TORINESE,,,,092A404B-A757-2A08-E054-0003BA0F36E6,5f4a92562a6d0b55
7.5848859,44.830231,23,VIA PIAVE,,PANCALIERI,,,,092A404B-9DC0-2A08-E054-0003BA0F36E6,c49a67071edfafb0
7.5687714,45.060495,118,VIA GEROLAMO OLEVANO,,GRUGLIASCO,,,,092A404B-65B7-2A08-E054-0003BA0F36E6,3e24532d25fedf97
7.2225746,44.9466443,38,CORSO ROCCO GALLIANO,,PINASCA,,,,092A404B-619D-2A08-E054-0003BA0F36E6,aad25f976ae80321
7.1177079,44.8079291,64,VIA MAESTRA,,BOBBIO PELLICE,,,,092A404E-0DE4-2A08-E054-0003BA0F36E6,f8f51efb105e0598
7.4349975,44.3887506,11,VIA PALAZZO COMUNALE,,BERNEZZO,,,,092A4044-2FD1-2A08-E054-0003BA0F36E6,ec8bb8de7e1d5c95
8.5333655,44.7535147,5 A,VIA SAN ZENO,,CASSINE,,,,F95D137D-B1F7-2F81-E044-0003BA0F36E6,9a03a36e27c11e3c
8.5538235,44.6394055,5,PIAZZA della CHIESA,,PRASCO,,,,092A4093-CCDF-2A08-E054-0003BA0F36E6,5df5da8e71cfcd09
8.5216196,44.6960626,67,VIA SEGHINI STRAMBI,,STREVI,,,,092A4092-C79F-2A08-E054-0003BA0F36E6,2093093ac9bb7000
7.4395479,44.3854729,27,VIA CUNEO,,BERNEZZO,,,,092A4049-0853-2A08-E054-0003BA0F36E6,807d3f355757464e
8.3957437,45.3484407,3,VIA VERCELLI,,CARESANABLOT,,,,092A4094-86A2-2A08-E054-0003BA0F36E6,8421e8c1766435a7
8.7847671,44.7673366,16,VIA GINOCCHIO RAMIRO,,NOVI LIGURE,,,,092A4083-80F0-2A08-E054-0003BA0F36E6,44b25e81d8ac4151
8.7825692,44.7609813,5,VIA DE AMBROSIS,,NOVI LIGURE,,,,092A4083-7D80-2A08-E054-0003BA0F36E6,19146b259aa5baa3
7.7835342,44.7685773,12,VICOLO FARINI,,SOMMARIVA DEL BOSCO,,,,1E5ED95D-2A1B-291D-E054-0003BA0F36E6,77bfd82834bd60c8
8.8191646,44.7677248,43,STRADA STRADELLA,,NOVI LIGURE,,,,092A4083-A9D6-2A08-E054-0003BA0F36E6,ae15ec12567d9e49
8.7994086,44.7668366,11,VIA dello SCABIOLO,,NOVI LIGURE,,,,092A4083-AC65-2A08-E054-0003BA0F36E6,ed0d06973f844c85
8.8268275,44.7627674,2,STRADA della FUGAZZARA,,NOVI LIGURE,,,,092A4083-7CC2-2A08-E054-0003BA0F36E6,7f564dda9aead4d8
8.7838955,44.7666102,40,VIA GIOVANNI AMENDOLA,,NOVI LIGURE,,,,092A4083-8348-2A08-E054-0003BA0F36E6,33cc833d492eb7a9
7.8225719,45.1280043,5,VIA GENERALE ARMANDO DIAZ,,GASSINO TORINESE,,,,092A404C-E158-2A08-E054-0003BA0F36E6,ce97b5c89753a811
7.5148087,45.1143522,12,VIA TETTI GAY,,SAN GIACOMO,,,,092A404C-D4F1-2A08-E054-0003BA0F36E6,64d1c00f7fe99fac
7.8782029,45.2663792,1,VIA IV NOVEMBRE,,VALLO,,,,092A404C-C952-2A08-E054-0003BA0F36E6,8a031aa77280465f
7.7540004,45.4460105,16,VIA MARTELLONO,,ISSIGLIO,,,,092A404C-C4D9-2A08-E054-0003BA0F36E6,0b77bdb8f8956caf
7.3320165,44.8857089,2,VIA del PINO,,PINEROLO,,,,092A404C-B656-2A08-E054-0003BA0F36E6,79f23cb09da57c47
7.3227752,44.8797267,4,PIAZZA SISTO FRAIRIA,,PINEROLO,,,,092A404C-B174-2A08-E054-0003BA0F36E6,08fcd3b37b47dcd4
7.3768867,44.8923375,6,VIA GIOVANNI BARRA,,PINEROLO,,,,092A404C-AF7B-2A08-E054-0003BA0F36E6,ff7ca819a1bd26a3
7.328965,44.8879148,32,VIA ARCHIBUGIERI DI SAN GIORGIO,,PINEROLO,,,,092A404C-AAC6-2A08-E054-0003BA0F36E6,95efbb2a021a7390
7.3455771,44.8836242,29,VIA ETTORE BIGNONE,,PINEROLO,,,,092A404C-A90E-2A08-E054-0003BA0F36E6,4b21500dfefd6ec3
7.8415705,45.0967555,3,VIA MANDOLERA,,BARDASSANO,,,,092A404B-A329-2A08-E054-0003BA0F36E6,c13b91247ae9cc14
7.8489493,44.9194565,4,VIA CRISTOFORO COLOMBO,,POIRINO,,,,092A404B-96BD-2A08-E054-0003BA0F36E6,e70cabc0f3a1edc8
7.5595426,45.2576149,13,VIA CORIO,,GROSSO,,,,092A404B-8BFF-2A08-E054-0003BA0F36E6,4e42bef53caf9987
7.3216362,45.1138635,52,VIA CONTE VERDE,,CONDOVE,,,,092A404B-8A42-2A08-E054-0003BA0F36E6,ce87e1642c34946a
7.4690819,45.262604,42,VIA CELSO MIGLIETTI,,GERMAGNANO,,,,092A404B-8BCD-2A08-E054-0003BA0F36E6,635ee5f860ffeb07
